,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,brand
4010,gp:AOqpTOGqfpSgpNMfYWVscRE1cgk8vpraADvND3gYE4pNImtOfCkYOazD_MgUJ8TaubBLk6gWxX1Sg1AE_HvLeg,Ayodeji Sokan,https://play-lh.googleusercontent.com/a-/AOh14GiSkAzTzL1I5zbACECVUxfVwOBPIycEFSNchlt21g,"Pretty decent user interface. I'm yet to make any transactions yet, but I trust that the functionality is also as crisp as the user interface. Big ups to flutterwave",4,0,,2019-08-29 11:18:58,"Dear User,
Thank you for the rating us. Kindly let us know what updates or changes you would like to see in our app, in order to give us a 5 Star rating. You could write to us hi@flutterwavego.com",2019-08-29 11:43:50,com.flutterwave.flybarter
4011,gp:AOqpTOEsB3Zhx89-X4Myzm2Fp3jaRURNUZLFVqAkYJCno_5gv5GgjpLBD-PL_faJNObb-QZ9tNwZuEB3UiuB3g,Marcus Edore,https://play-lh.googleusercontent.com/a-/AOh14GhZeEuhfxEYV8YVFs--IaJ9_Hek0ZnttOF-kS1bDw,You've got to work on your app asap. It's currently refusing to install. It's currently not working. I tried adding money and would go blank and take me to my phone's home page which made me uninstall and could not install again.,1,0,,2019-08-29 10:52:01,"Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.",2019-08-29 11:38:44,com.flutterwave.flybarter
4012,gp:AOqpTOHMX2PcLuwPjAQu5VXXPIwRhXMN7dzNIa2x8hxVjppo7f4ZCEAOUJl1bJ4oWsVj4ajRLnPsz2IZcxbISw,Timothy Ogunyemi,https://play-lh.googleusercontent.com/a-/AOh14Gh1ST3Nfc1Xp3ieQxMNLNbGelTCCLoa0PxLxCZhzw,The application looks great. Functionalities are also well thought out. Kudos to flutterwave on this one,5,0,1.0.24.3,2019-08-29 09:52:39,Thank you for your feedback. Any suggestions are welcome. :),2019-08-29 10:29:10,com.flutterwave.flybarter
4013,gp:AOqpTOFeIcJPuxP08zt_z556aKYnFcv_xlma31SeVCx_iqAKG4BfcBxM1492aciGhqmF4f42Oovg7DKojxjbCw,Yossi Apeji,https://play-lh.googleusercontent.com/a-/AOh14GhWOoRm0vq50RkR4wp1DqccUzILNYYUrnrHaEJi,"The interface is user friendly with so many options to choose from plus the added advantage of having a visa card in case there's a need to get some cash. However, it would be interesting if more banks are added to thr platform so that multiple transactions can be done",5,0,1.0.24.3,2019-08-29 09:06:13,"Hi, 
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2019-08-29 10:11:55,com.flutterwave.flybarter
4014,gp:AOqpTOFyCJHJiuz3PYD2oGQGQzBMIyGXkU6m2MrNRGcXcOeZctPSADdrc5iShVBhNDrdd9RYwEX7yffWwfFAhw,Yusuf Adeyemo,https://play-lh.googleusercontent.com/a-/AOh14GjQ_xwwEIB4kn-qhIQT0FbZjHCqNAYg3LNkoRhvhw,"Sleek UI, easy to use and fast transaction process time. I'll recommend this app to anyone anytime anywhere",5,0,1.0.24.3,2019-08-29 08:38:05,"Hi, thank you very much for your feedback.",2019-08-29 10:10:33,com.flutterwave.flybarter
4015,gp:AOqpTOE13i5D2vjNMbtsmMfiUhQS8m47cGuNh6odCBVYk9jmDNTulEuyaJnp8RLAO1ciBWKXd2YAVfMxjaFu-w,Lucky Dennis,https://play-lh.googleusercontent.com/a/AATXAJxrOVYtwrGEzpxalFikoClbD-743n9yBYYn_U2Z=mo,"Awesome app, smooth UI, I created a dollar card with ease and used it for transaction, It has been very good so far, I hope it remains that way.",5,0,1.0.24.3,2019-08-29 07:30:46,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at hi@flutterwavego.com if you have any questions.",2019-08-29 10:10:14,com.flutterwave.flybarter
4016,gp:AOqpTOGFAofnehlMyQTnOitCoj6potDSpflwwgtbziM5SXvg6bc8WPlgf_vl_cs48vL4kvLUqPC7-dQB4p-_vQ,Osemwingie Oshodin,https://play-lh.googleusercontent.com/a-/AOh14GjwO1tvsVAMJSdLDZWPVfhypNZ18YLaij6-VI-sJA,"The UI was smooth, very user friendly and easy to use. The virtual cards were Great too.",4,0,1.0.24.3,2019-08-29 07:22:58,"Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at hi@flutterwavego.com We'll do our best to incorporate the same and earn a five star rating from you.",2019-08-29 10:08:23,com.flutterwave.flybarter
4017,gp:AOqpTOFKZ2QtugBNF8fWMVDEf6xodcJhO_SN-lgHW_fFAx23JDuT4OCniLTM_xs_iLPAeitHWqKBpSqcjv7NZA,Opabode jide,https://play-lh.googleusercontent.com/a-/AOh14GgdONUkXdni1BDy2Odt-TdddJVe6wpSkFYGWI54,Amazing app so far.......Kudos 👍,5,0,1.0.24.3,2019-08-29 00:45:05,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com
Have a wonderful day!",2019-08-29 10:00:51,com.flutterwave.flybarter
4018,gp:AOqpTOFgQcm6YK9dW-pi660VU1SU0isns2tKWqosEOxmVzoFR1C3fFpVHRw8nbz9fhgLDEwT1STMnovz0v9vwA,sufianu opeyemi,https://play-lh.googleusercontent.com/a-/AOh14Gi27-5piwM6Rx1AkwseBJkapotcBG47GZimohMa8w,Flutterwave user interface for is me is very smooth and just easy to use. For me the app just work.,4,0,1.0.24.3,2019-08-28 22:58:42,"Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at hi@flutterwavego.com We'll do our best to incorporate the same and earn a five star rating from you.",2019-08-29 10:00:23,com.flutterwave.flybarter
4019,gp:AOqpTOHOiuBacH0ze5SWiTpcRDHBFsbsCRCxOwQiEzLjVsYW_hy8Q9ZNRzKn1zoXKLGL8sgjDAoINsKe2X9Fsg,WOFAI Ikpi,https://play-lh.googleusercontent.com/a/AATXAJycVmW0x6aSCCM_Z-KyR_a2vgb3yvtoB2-VjleY=mo,Great App! Make easy payments and manage your finances,5,0,1.0.24.3,2019-08-28 22:32:53,"Hi, thank you very much for your feedback.",2019-08-29 09:58:09,com.flutterwave.flybarter
4020,gp:AOqpTOEjaYB67Y3un6P4Ef5vpDbdpXXJXf8HBgJgmcW2PugjO6EvVvl3zXjmzEHkagGSblA0NQ_GwWTyeX--2g,CHIAMAKA ADILIEME,https://play-lh.googleusercontent.com/a-/AOh14GhPJWsqNGHkjBLreUkNekIfgU_vxDhWGZnkon0N8A,I just downloaded the app and sincerely I'm not too happy with it... I can't open the app. It keeps telling me unfortunately getbarter has stopped or getbarter keeps stopping ... I don't understand please the developers should do something to tackle the issue,1,0,1.0.24.3,2019-08-28 22:14:06,"Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com
 Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2019-08-28 23:48:12,com.flutterwave.flybarter
4021,gp:AOqpTOHL7NkRwYj7lGAd35XW73ot3cvVKMV2c_tabnFHCxgbvFTQybMQDDqzqHwcGsz9KkTby-Z1K7QsFAK8dA,Onyekachi Eneanya,https://play-lh.googleusercontent.com/a-/AOh14GimHB7aN3rlrEqIdntZJkBHAldogYVR99ShzBzlLg,Wonderful app.,4,0,,2019-08-28 21:39:11,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2019-08-29 09:57:32,com.flutterwave.flybarter
4022,gp:AOqpTOFifR3tTaDvHrs_7yROHkPhVbW3hD7rIJBvxZktedDjXEJDm1md2ui4WCxC4aRhiqC0C2Kaisl7yt17Zw,ilesanmi olalekan,https://play-lh.googleusercontent.com/a/AATXAJxBABqiETBgQSc8ayCg1fQjTG5EyQLj5bFeGKlR=mo,Great app!,5,0,1.0.24.3,2019-08-28 21:30:48,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com
Have a wonderful day!",2019-08-29 09:57:10,com.flutterwave.flybarter
4023,gp:AOqpTOHAFk8oIRT3Ikkf2nuZqXlTiZ-BcmIrEW9TK9h401TMdc2cJgD9Kf7NASURlFyb80r3uSxKXhSMEyPnrw,Eniola fanegan,https://play-lh.googleusercontent.com/a/AATXAJw2dzeClz1L-0ZFxVhESplQHUYzzw3YCLd2lcTs=mo,Working fine. Very wonderful app.,4,0,1.0.24.3,2019-08-28 21:09:16,We regret the inconvenience you had to face. For better assistance please share your information with hi@flutterwavego.com . We will be happy to assist you.,2019-08-28 12:14:58,com.flutterwave.flybarter
4024,gp:AOqpTOEQR_GuM8dy4X-rRBqAQdYMSPxDn4LH2HsBXN0NRXR-FfTYf9g2Ux6NDJLZpRL79nGdu_LwjZ7qq-IWDw,Onose Oko-Ose,https://play-lh.googleusercontent.com/a/AATXAJx4FiXvdRIdmdCuwvBjhnHGcxZT-8j5pa_pUGFj=mo,Best payment app I have used. The simplicity is goals.,5,0,1.0.24.3,2019-08-28 20:20:56,Thank you so much for your feedback.,2019-08-29 09:51:57,com.flutterwave.flybarter
4025,gp:AOqpTOGxgwxBBqChydIHHlplwMArHeS-rmQfQAvSmFFoAsFxkRYCBt4zj_Fyd0IDPCQsRKCyl_b9IVirQq3Oew,paul okonko,https://play-lh.googleusercontent.com/a-/AOh14Gj4keadgKfvHkUZLY-EmycdI_i_kBg2ISj36EcypA,This app is wonderful. The most amazing feature about this app is the fact that I can get a dollar card and make my online shopping with Amazon. I am so Happy. Paul Okonko (Emppax),5,0,1.0.24.3,2019-08-28 19:59:30,Thank you very much for your 5-star review!!!,2019-08-29 09:51:01,com.flutterwave.flybarter
4026,gp:AOqpTOG8RGbeDIs8PBDODduSUkCqtEp9NlK7ameN1WtYTk4mKEzSjhelaFSDrerQbb2VYKswrTlZVPpmRlN_Ew,Osmond Ikemesit,https://play-lh.googleusercontent.com/a/AATXAJyfBZA6gswRb3PUwSvvTw4iBOuiwppbto289sH0=mo,This app is so easy to use...i can now pay bills with ease without stepping out!,5,0,1.0.24.3,2019-08-28 19:35:25,"We would like to thank you for using our online shopping platform. If you experience any dissatisfaction, please contact our customer care at hi@flutterwavego.com",2019-08-29 09:49:54,com.flutterwave.flybarter
4027,gp:AOqpTOHwZgoJLKlvf5rKNzAty8G-y5Kb_Q2XzNsfAjoYb7fJZjB3ewz3agBE2vcywBoe0ykzDv7eB_9dZnRIeg,Bibi A,https://play-lh.googleusercontent.com/a-/AOh14GjEfZQu_x4UQJtPzSFcN_xmhipR8O-N0nqb4I45Fg,The app is easy to use. All together good app,5,0,,2019-08-28 17:20:24,We're always working hard to improve the app. Thanks for your download and feedback.,2019-08-29 09:48:29,com.flutterwave.flybarter
4028,gp:AOqpTOGA1VbWt7xrPdVdHObuDmtmueXoynCw7_c4Y1evH6ffbIsS4zS7g6Yh6VXFODXh-Rx3jwZaW5iahTeHUA,Olawap Media,https://play-lh.googleusercontent.com/a-/AOh14Gggh88woYkYPQzqFDWPBmCxqMEwYYDLW2kVIx8K1A,Great,5,0,1.0.23,2019-08-28 16:33:35,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com
Have a wonderful day!",2019-08-29 09:48:13,com.flutterwave.flybarter
4029,gp:AOqpTOHv28Yak2kHC0wdYs03NWmNjvmjRTE8x-t-Wqs73-M4xevWDzzbG5ebWUshuz4OohFY4I7ReAZ1A2F7nA,Helen Chinedu,https://play-lh.googleusercontent.com/a-/AOh14GgcbSjZrD2P5HJDSw8nT2KgZM9matfPvnhPk1iVAg,I love that this app has all the options for paying for services that we use regularly...,3,0,1.0.24.3,2019-08-28 16:09:54,"Hi, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at hi@flutterwavego.com",2019-08-29 09:47:49,com.flutterwave.flybarter
4030,gp:AOqpTOHDa9QRWm9AM2tb9gxZsh0jaG1sfvEx_l_u6TiQggNCK3d6Oozl4gRKyg285_GQ-WOKOiRyCwL2-I8jiQ,Olakunle Hassan,https://play-lh.googleusercontent.com/a/AATXAJywmMjWfuVHhaWLyxHv6N0SFS33fm7drdfk-u4B=mo,"This app still needs some functionality to make it stand out, its fine and ok though with simple User Interface but there some functions that still need to be work on like the:- 1)  Username at the right-top-corner of the page needs to be link to userdetails where the user can edit his/her login details. 2) Funding the Barter app is still kind of having issues, been trying to fund my wallet to try and transact with it but its saying error 3) Settings: the settings of the page which has the user details and all, the Edit profile and Help and support not working and i cant edit even with the edit profile and the Help and support is not helping and supporting anything.",2,8,1.0.24.3,2019-08-28 15:48:08,"Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2019-08-28 16:18:58,com.flutterwave.flybarter
4031,gp:AOqpTOGX2a8gEMa2AQN4ygpuIlDJdM9Cv4-jbgGdc3gI6Sp4D-UG6uXK-ohNI9f1Lm9f8-myj_9kZucKYeHGpw,Akande saheed,https://play-lh.googleusercontent.com/a-/AOh14GiA4WoaEsiSzHow8XSsmWmVLD3Y29O-AmEVR7Bs,A very nice app good for your transaction.,5,0,1.0.24.3,2019-08-28 15:23:07,Thank you very much. Keep using our app :),2019-08-28 15:23:49,com.flutterwave.flybarter
4032,gp:AOqpTOHfldrOq-7dMwhGxfha0grpg15WYk1rxpHnZJiQxnYR58pIzGb0KrVOkw3S9VpuSf_2nVxhVMYj3INi9Q,Oyelaja Hussein,https://play-lh.googleusercontent.com/a-/AOh14Gj8bAwSCRca7emF81U4fvlLZPqwDHtahFSuiH1L2A,"When there was restriction on international transaction on Nigeria cards, GetBarter came to the rescue. I was able to create a dollar card that enables me made alot of purchases. I also love the fact that you can carry out almost all transactions on it. I see it as a mobile bank.",5,0,1.0.24.3,2019-08-28 14:10:00,Thank you so much for your review!,2019-08-28 11:08:44,com.flutterwave.flybarter
4033,gp:AOqpTOGvuvictJSVYUPOUfp-QP6ihfWzz5eq4DBSkkvrxGyixUgqwViUPt3Xl3bpG_nWu1kw0GNuMqLUhJHssA,Adesoji Victoria,https://play-lh.googleusercontent.com/a/AATXAJzQxsWtGXLRl9lsRsu0XHXUvuaQ9JCLf0OPJZaj=mo,"Awesome app, getting used to it, but I can say so far, so good it have been wonderful using the app. I hope it wont disappoint as time goes on, and please add more banks.",4,0,1.0.24.3,2019-08-28 13:59:33,"Thank you for your review! If you have any suggestions on how we could improve and enhance your user experience, please don't hesitate to share them with us.",2019-08-28 14:21:48,com.flutterwave.flybarter
4034,gp:AOqpTOHJMgbQkXlwOA9DhOTBBIyd3Qj6Fytzb3M_rs7E1JA9oMisTSvuxDCsN7g2VbxDDTCNZmvl0ZaI_uMQwg,olaere sandra mohammed,https://play-lh.googleusercontent.com/a-/AOh14GiIIpf8gicfyEXBzQ-iId9OfCgo3X3o6l0gSvb4Iw,"Think the app is brilliant , still trying to get a hang of it",3,0,,2019-08-28 13:32:08,"Hi, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at hi@flutterwavego.com",2019-08-28 13:45:41,com.flutterwave.flybarter
4035,gp:AOqpTOFiM_oTrerK2acH1fNScQZWUZVDRyunyeCRkL5TlgD1JLiIGc6oYcrez8mViW71LDYMLqtX1GHgN9x9YA,Ifeoluwa Olaitan,https://play-lh.googleusercontent.com/a/AATXAJz4Pc7mB5CSYZA7zbqzbfUpmK8c6KASaURIK9iX=mo,"App running smoothly, easy to use and quite fast to make transactions.",5,0,1.0.24.3,2019-08-28 13:15:28,We're always working hard to improve the app. Thanks for your download and feedback.,2019-08-28 13:35:54,com.flutterwave.flybarter
4036,gp:AOqpTOEFleAiLPAomiICXs5bpKsJUarN7j5tjNKd0DN8GjNCeb_pXdWmqcfilxc5y5QDDGovngg2VwA4vV9wWA,Abiodun olushola,https://play-lh.googleusercontent.com/a-/AOh14GhzHBWKyS-EZ5j6vTZqFqAtmolB71aiqNDEtcp6KQ,"It's best app in Finance I ever met, great design, highly responsive and very quick to process order. I recommend it 200%",5,0,,2019-08-28 13:09:10,"Hi, thank you very much for your feedback.",2019-08-28 13:35:14,com.flutterwave.flybarter
4037,gp:AOqpTOGiJSyUiJK19zYojM5-GXyPpxfqb2zq8HI2p96ObvFT4Mbjfk8lR5xubXqMOEYEIutrAIV_DrJKBiLw-g,Johnbosco Nduaguba,https://play-lh.googleusercontent.com/a-/AOh14GhehZbYMw0QC9Xi08XHcwtP697uTASqrQOs7fmZ-A,Really user friendly. Makes managing finances so easy.,5,0,1.0.24.3,2019-08-28 12:32:03,Thank you so much for your review!,2019-08-28 12:42:01,com.flutterwave.flybarter
4038,gp:AOqpTOGR6S_8pO0sRx0qBFHOja3OpwxBVGmcdCRSjsQ_9gbzu8jBqhCsSQnkkV4YcDMRJeI0wmxhTp_aYfPiNg,Aniema Edet,https://play-lh.googleusercontent.com/a-/AOh14GhlNt1rPukrVMp0m6D1-VrD0lU2ON9Wzm5hWzubdA,"Really nice app. Easy to use, intuitive user interface. Easy to fund card. Will update to 5stars when I'm able to complete transactions",4,0,1.0.24.3,2019-08-28 12:15:56,"Hi,
Thank you for your comment. Is there something else that we could do to deserve a better rating from you? Let us know at hi@flutterwavego.com .",2019-08-28 12:17:40,com.flutterwave.flybarter
4039,gp:AOqpTOGtxi6mHUlLIz-rp6jZZgK3C9vElSHWOu5KRHppHUdOzbTGboCAqNMXBhuDx3UVx_iFGCcusB-aLs-42g,caleb omoijuanfo,https://play-lh.googleusercontent.com/a/AATXAJyxtqkUCaDxQTBQ1VcgR7G_eW1DqVLbkD3ECr5X=mo,"Great app. Having all of those features in one app is totally amazing. I particularly love the request and send money feature. Amazing UI as well, clean and sleek except for the one time when i clicked on the card menu and it was like its contents were overlapping with the contents from another menu. Other than that, great app. Good job flutterwave.",4,2,1.0.24.3,2019-08-28 12:03:04,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further. Please reach out to us at hi@flutterwavego.com if you have other suggestions.,2019-08-28 12:16:25,com.flutterwave.flybarter
4040,gp:AOqpTOG6ccjv4m1swzib04smTrh5JpafuruQ_Ghg70nXIDMXUPETjobVO8fEAq13_OVMfEUfcHv513mLux_M8w,Tomi Arotiba,https://play-lh.googleusercontent.com/a/AATXAJx7Mq_yREiIFKHB3VO2x9JeZnMT_Hf3z8VpsY20=mo,"I like the user interface, it's very easy to navigate.",4,0,1.0.24.3,2019-08-28 10:31:59,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2019-08-28 11:09:04,com.flutterwave.flybarter
4041,gp:AOqpTOFDRfKnUAZKq6sSD7CuneZLLbBr8YYO0vLK-iGlwmeQ8vX2kmgSI_18R0CYs2N2fcKvYYuHXzTY-n4q2g,kome omodo,https://play-lh.googleusercontent.com/a/AATXAJySE38Qz2uh_sDKMHvfcKFIqBQX2F4yU8lCcGTw=mo,"Awesome App! I really love this App, its user friendly and really fast. Nice job.",5,0,1.0.24.3,2019-08-28 10:29:12,Thank you for your feedback. We are working on such a feature.,2019-08-28 10:19:37,com.flutterwave.flybarter
4042,gp:AOqpTOGBrVnaYGIURnf-rw_Ic_g246b-5hDTNNJ77pFUySlPKSFwPCZqTC0Yom_EYPKBwJEwwZnH2e7KUbqRTw,Lilith Eurus,https://play-lh.googleusercontent.com/a-/AOh14GhcC3JzplfhXgwl-h4Lw3VfcvZNxeUXPxOy9VEzdA,The application is wonderful. Has a nice and intriguing interface. The problem is it doesn't allow screen rotation. It allows characters to be typed only when the phone is in the potrait mode,4,0,1.0.24.3,2019-08-28 10:19:18,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.,2019-08-28 11:07:48,com.flutterwave.flybarter
4043,gp:AOqpTOEdqdxb0m7LHq3cYqO-XWoeAcKtsLO2lK7SRLkHFDeDNppr3JCCS_DECyJyHErYPSGGHR3Al-09jGtTnA,Amarachi Emmanuela Azubuike,https://play-lh.googleusercontent.com/a-/AOh14Gj0q2QEVZKPzAsLLwptecfVhsOGUkDUMrmYg-kCeg,"The user experience of the app before log in is quite impressive. But on actually getting in, one would hardly know what to do from there. Can we have a kind of tips or demo or app tour on how to use, which can be skipped by a more experienced user?",4,0,1.0.24.3,2019-08-28 10:03:29,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.,2019-08-28 10:38:12,com.flutterwave.flybarter
4044,gp:AOqpTOHze7y-cpFplJcETCQgfeYwtaPHY3W6OzbocWG1VTwa_RArwnf3MwaIjHqSwk-ym1lPdjRTVBFGrzvdHA,nduaguba steven,https://play-lh.googleusercontent.com/a-/AOh14GiG3NRQPKcpsCjjXP5x00Ayo8YJ88MiXvF6E4R7Rg,Has a very friendly ui....i can basically do all my everyday payment activity from here,4,0,1.0.24.3,2019-08-28 09:56:46,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2019-08-28 10:26:11,com.flutterwave.flybarter
4045,gp:AOqpTOG989r5AMjitX5pPSCaX2Ok8LohnBlidnSb5MZo7fTiUYrF_uXJYw6TM69Ue2rPCJW11uP-8jh0SWJw_g,Abdulhafiz Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GiTtT_xrct5rTinUq-7x-2ah2bTDdpkxdM117Bk,Someone referred this app to me. The experience is smooth so far and I am glad I downloaded it.,5,0,,2019-08-28 09:54:46,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com!
Have a wonderful day!",2019-08-28 10:25:59,com.flutterwave.flybarter
4046,gp:AOqpTOFfZtF6ouC4dqxPdg6N9av5ySjnO8XIbHwRVfxqC0K509il3OPgzZsdu_Cil95ByHgSeusqFZ8xPVPz8g,Ogunlaja Oreoluwa,https://play-lh.googleusercontent.com/a-/AOh14Ghd4jK724a9bW4aF4h5cfKVoAU6KrbLN0RiuifZig,I love the fact that a lot of transactions can be done on App and it's easy to understand,4,0,1.0.24.3,2019-08-28 09:20:14,"Hi,
Thank you for your comment. Is there something else that we could do to deserve a better rating from you? Let us know at hi@flutterwavego.com",2019-08-28 10:25:39,com.flutterwave.flybarter
4047,gp:AOqpTOGgYWvZfZtg0plEJnjNbnkrR6XGsruZjKXZa8eKtaXlfdHIkn-gYSbCmGuFJDsOWZHgUXRZ9nWAju9TPQ,Igobo Joshua F,https://play-lh.googleusercontent.com/a-/AOh14GjLOw0Wut31LHDDCqOTEfjQ5qc6NETNWL-ituY1,"This is a great App, I will recommend for any kind of financial transactions. From great design, user friendliness and security. Up till now I've seen no flaws. Keep it up ✔️",5,1,1.0.24.3,2019-08-28 09:03:48,Thank you so much for your feedback.,2019-08-28 10:24:55,com.flutterwave.flybarter
4048,gp:AOqpTOEF7BaJQuIdTyAqD9gN9gvPxUlo06SEhISdokoDXjClH4DKe6DiqJU4L2swZmAcKX0jqSLEdkR0zoW5dA,Adenike Awofeso,https://play-lh.googleusercontent.com/a-/AOh14Gg541aHJTHR6SiaS0Et1LYLn528vpYRPbgcYFGU,Great app. Features work perfectly. Easy sign up and confirmation. The best part is that it is a one stop shop for my bill and payments and the card feature is really cool too.,5,0,1.0.24.3,2019-08-28 08:56:00,"Dear User, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at hi@flutterwavego.com. We would love to hear from you!",2019-08-28 10:24:38,com.flutterwave.flybarter
4049,gp:AOqpTOFX53E_HvwbsAlUrFq2PvTPAzuHZyh4U2tdPwZAXAnaKERnLmQiHFk52hVLyxZDIV1Sqp4Fvzn7tzjJMA,Ikenna Ugwuegbulam,https://play-lh.googleusercontent.com/a-/AOh14GjUqoSQISpOMDYszuklpS8XO9kU2TzHeRHKzfvk,The app has a great UI...it's very easy to add cards and it also creates a virtual card for you...it can be used to pay utility bills and other things. I'm very impressed by it,5,0,1.0.24.3,2019-08-28 08:48:28,Thank you so much for your feedback.,2019-08-28 10:24:05,com.flutterwave.flybarter
4050,gp:AOqpTOHs4dABrFE8nAH0Kw8p_5e1XbnmVc2l5IhDwz4ZFtECzMa1nDsmeuKijZ5BQGKn6e5sQH_YevQEqhL0yA,Adedokun Samuel Adeleke,https://play-lh.googleusercontent.com/a-/AOh14GiQb8cj34_FSTvoLqxE4NB6wxvPcdzMxVkF8cT4Nw,"The app is user-friendly, love the UI and navigation system!",5,0,1.0.24.3,2019-08-28 08:42:00,We're always working hard to improve the app. Thanks for your download and feedback.,2019-08-28 10:23:52,com.flutterwave.flybarter
4051,gp:AOqpTOExzHPgtpOwt6XCx2fSDVYJVLcntix9NyvV_4N6M0YjO8OrCSzLI0hbUH7DJfG4_YgX_DcLQeJFXJ0tIA,Abdullah Oladipo,https://play-lh.googleusercontent.com/a-/AOh14GhkIz1TxX2gx9AwlEEyqlPXfWJ-wweae_RqfaXOfw,"The app is awesome being equipped with several features; airtime purchase, money transfer, money request, bill payment etc. Good thing about it is, it's good for business as it has a very large amount of transaction limit per day which is #200,000. Additional feature is getting OTPs via 3 means(usual ones and WhatsApp too..great!) However, a bit of issues; the app keeps stopping on bad network, commission for airtime purchase not so enticing and contradiction of user expectation with its UX.",3,0,1.0.24.3,2019-08-28 08:38:08,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.,2019-08-28 10:23:37,com.flutterwave.flybarter
4052,gp:AOqpTOGLaRcudhuslNspjSRQ430Sg3_cTEJSlSiaW4e9-Zb5ch4ncGr5c_173522A91cBVRRqo8nTVbsVM8ATw,ty kayode,https://play-lh.googleusercontent.com/a/AATXAJwAiL19yrkIWJj3fTNAZVQ8sq26nvHkdKCElZ25=mo,This is app has been very and help. I don't have to worry about going through the long process of getting a dollar card. I can get both local and international transactions done in here. Big ups Flutterwave.,5,0,1.0.24.1,2019-08-28 08:26:15,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com
Have a wonderful day!",2019-08-28 10:22:14,com.flutterwave.flybarter
4053,gp:AOqpTOGyvkKQsmSYOKbOp6fJ6L3YRhnBkPk7wPOiGPomK70vkh15POgRDzgT0KvohYove408YwydfZs00lRCew,Precious Luke,https://play-lh.googleusercontent.com/a-/AOh14GidhPAFI7bsMNb1ciERZrmDFFdGopGJUCTcDNxf5A,Great app that handles our day to day activities perfectly. No need for me to always go out to the bank and queue up always...,5,0,,2019-08-28 08:18:48,"Hi, thank you very much for your feedback.",2019-08-28 10:21:24,com.flutterwave.flybarter
4054,gp:AOqpTOEHl1Ds35i0-S311py5d1mKTfPp3Mtiuvs2oaqDy4MTDdbEAUKPHo2UbTjJxHtC_e0vvf7GuuuC5Vnxjg,udeme chris,https://play-lh.googleusercontent.com/a/AATXAJw415aQrY1Ek280EeccBSnFFK0qUrM7id8Y4aAf=mo,"User Interface is simply amazing. Kudos. However, after signing up for the first time and seeing some of the features, pressing the back button to leave kept taking me back to some of the sign up screens. I thought those should have been gone after I got in.",4,0,1.0.24.3,2019-08-28 08:13:27,"Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com . Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2019-08-28 11:20:57,com.flutterwave.flybarter
4055,gp:AOqpTOFgYHrxfcrgob-U12YjvGeKaqAfPWawYehU3BIdb9Dv25eIyHwsW15_m79GsWxixzJyO8oTfrFqP4cmwA,jude igwe,https://play-lh.googleusercontent.com/a/AATXAJxVfCnGcr1Cz8NyPDBQ-3Ndc93l4vHhwLK2BcgU=mo,I have used Flutterwave to authenticate online transactions and I can say their platform makes online payments easy. I just downloaded the app and hope to use more of it's features.,5,0,,2019-08-28 08:09:07,"Thank you for providing your valuable feedback. Please reach out to us at hi@flutterwavego.com, if you have other suggestions.",2019-08-28 10:20:54,com.flutterwave.flybarter
